siteid,description,state,latitude,longitude,elevation,timezone,install,horizontal_datum,vertical_datum,vertical_accuracy,elevation_method,tz_offset,active_flag,type,responsibility,agency_region
laku,UCC - Laketown ; Utah Weather Station,UT,41.8379,-111.3343833,1816.3032,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
lbrw,Lake Bryan - Rice Bar; Washington AgriMet Weather Station,WA,46.6975,-117.65416,192.02,US/Pacific,4/19/2002,,m,0,agrimet_map,,,agrimet,pnro,PN
legw,Legrow; Washington AgriMet Weather Station,WA,46.20527,-118.93611,176.78,US/Pacific,7/1/1986,,m,0,agrimet_map,,,agrimet,pnro,PN
lewu,UCC - Lewiston; Utah Weather Station,UT,41.95213333,-111.8690333,1375.8672,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
lggu,UCC - Logan Golf; Utah Weather Station,UT,41.73868333,-111.8035333,1465.4784,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
libw,Liberty Lake; Washington Weather Station,WA,47.66533,-117.087208,632,US/Pacific,11/18/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
lidw,Lind; Washington AgriMet Weather Station,WA,46.86722,-118.73944,449.58,US/Pacific,5/1/1983,,m,0,agrimet_map,,,agrimet,pnro,PN
lofi,INL - Specific Manufacturing Capability; Idaho,ID,43.859767,-112.730267,1571.52231,US/Mountain,,,ft,0,,,,agrimet,noaa,PN
lori,Snake River at Lorenzo; ID,ID,43.73536074,-111.8781013,4856,US/Mountain,00:00.0,13038500,ft,0,Bill_KML,,,stream,usgs/pnro,PN
loro,Lorella; Oregon AgriMet Weather Station,OR,42.07777,-121.22416,1267.97,US/Pacific,4/1/2001,,m,0,agrimet_map,,,agrimet,pnro,PN
lwoi,Little Wood River above High Five Creek; ID,ID,43.49306,-114.05723,5320,US/Mountain,00:00.0,13147900,ft,0,Bill_KML,,,stream,usgs/pnro,PN
mali,Malta; Idaho AgriMet Weather Station,ID,42.4375,-113.41388,1344.17,US/Mountain,6/1/1983,,m,0,agrimet_map,,,agrimet,pnro,PN
masw,Manson; Washington AgriMet Weather Station,WA,47.91694,-120.12444,601.07,US/Pacific,11/3/1993,,m,0,agrimet_map,,,agrimet,pnro,PN
mdeo,Moody Farms East Satellite; Oregon Weather Station,OR,44.87789,-121.07621,399,US/Pacific,9/10/2013 0:00,,ft,0,,,,agrimet,pnro,PN
mdfo,Medford; Oregon AgriMet Weather Station,OR,42.33111,-122.93777,408.43,US/Pacific,5/1/1989,,m,0,agrimet_map,,,agrimet,pnro,PN
mdki,INL - Minidoka;  Idaho Weather Station,ID,42.804417,-113.58965,1306.068,US/Mountain,,,m,0,agrimet_map,,,agrimet,noaa,PN
mdno,Moody Farms North Satellite; Oregon Weather Station,OR,44.87365,-121.06748,402,US/Pacific,9/10/2013 0:00,,ft,0,,,,agrimet,pnro,PN
mdso,Moody Farms South Satellite; Oregon Weather Station,OR,44.86472,-121.06508,426,US/Pacific,9/10/2013 0:00,,ft,0,,,,agrimet,pnro,PN
mdto,Moody Farms West Satellite; Oregon Weather Station,OR,44.86941,-121.07948,384,US/Pacific,9/10/2013 0:00,,ft,0,,,,agrimet,pnro,PN
mdxo,Moody Farms Control Station; Oregon Weather Station,OR,44.86912,-121.0683,391,US/Pacific,9/9/2013,,m,0,agrimet_map,,,agrimet,pnro,PN
mil,Milner Dam and Reservoir; Idaho,ID,42.52389407,-114.0376039,4123,US/Mountain,00:00.0,,ft,0,cma_google,,,reservoir,pnro,PN
mili,Snake River at Milner; Idaho,ID,42.52814589,-114.0183847,4063,US/Mountain,00:00.0,13087995,ft,0,Bill_KML,,,stream,usgs/pnro,PN
min,Minidoka Dam and Lake Walcott; ID,ID,42.67083,-113.48333,4200,US/Mountain,00:00.0,,ft,0,cma_google,,,reservoir,pnro,PN
mini,Snake River near Minidoka; ID,ID,42.67289753,-113.5003366,4132,US/Mountain,00:00.0,13081500,ft,0,Bill_KML,,,stream,usgs/pnro,PN
mnpi,Montpelier; Idaho Weather Station,ID,42.25452,-111.33773,1823,US/Mountain,,,m,0,agrimet_map,,,agrimet,pnro,PN
mnru,Monroe; Utah AgriMet Weather Station,UT,38.634188,-112.157598,1648,US/Mountain,3/11/2015,,m,0,agrimet_map,,,agrimet,pnro,PN
mnti,Monteview; Idaho Weather Station,ID,44.015,-112.5358333,1480,US/Mountain,10/15/1995,,m,0,agrimet_map,,,agrimet,pnro,PN
moan,DRI - Moapa Valley; Nevada Weather Station,NV,36.569722,-114.458889,398.6784,US/Pacific,2/10/2010,,m,0,agrimet_map,,,agrimet,dri,PN
mrso,Madras; Oregon AgriMet Weather Station,OR,44.68,-121.14861,743.71,US/Pacific,5/1/1984,,m,0,agrimet_map,,,agrimet,pnro,PN
msvn,DRI - Mason Valley WMA; Nevada Weather Station,NV,39.106667,-119.147222,1318.8696,US/Pacific,4/10/2011,,m,0,agrimet_map,,,agrimet,dri,PN
muru,UCC - Murray; Utah Weather Station,UT,40.63133333,-111.9198,1307.592,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
mwso,Middle Warm Springs; Oregon Weather Station,OR,44.85424,-121.1479,432,US/Pacific,9/12/2013,,m,0,agrimet_map,,,agrimet,pnro,PN
nepu,UCC - Nephi; Utah Weather Station,UT,39.68941667,-111.8767833,1524.6096,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
nmpi,Nampa; Idaho AgriMet Weather Station,ID,43.43722,-116.64527,823.57,US/Mountain,3/11/1996,,m,0,agrimet_map,,,agrimet,pnro,PN
nsvn,DRI - North Spring Valley; Nevada Weather Station,NV,39.458056,-114.506667,1719.6816,US/Pacific,6/11/2011,,m,0,agrimet_map,,,agrimet,dri,PN
odsw,Odessa; Washington AgriMet Weather Station,WA,47.30888,-118.87861,502.92,US/Pacific,4/1/1984,,m,0,agrimet_map,,,agrimet,pnro,PN
omaw,Omak; Washington AgriMet Weather Station,WA,48.4025,-119.57611,376.43,US/Pacific,1/1/1989,,m,0,agrimet_map,,,agrimet,pnro,PN
onto,Ontario; Oregon AgriMet Weather Station,OR,43.97777,-117.01527,688.85,US/Mountain,4/30/1992,,m,0,agrimet_map,,,agrimet,pnro,PN
osgi,Osgood; Idaho AgriMet Weather Station,ID,43.58884,-112.07568,1471,US/Mountain,3/13/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
owei,INL - Howe; Idaho Weather Station,ID,43.784117,-112.977317,1467.612,US/Mountain,,,m,0,agrimet_map,,,agrimet,noaa,PN
pal,Palisades Reservoir near Irwin; ID,ID,43.3381653,-111.2063599,5353,US/Mountain,00:00.0,,ft,0,cma_google,,,reservoir,pnro,PN
pali,Snake River near Irwin; ID,ID,43.35089974,-111.2188817,5353,US/Mountain,00:00.0,13032500,ft,0,Bill_KML,,,stream,usgs/pnro,PN
panu,UCC - Panguitch; Utah Weather Station,UT,37.86858333,-112.4217667,1996.44,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
paro,Parkdale; Oregon AgriMet Weather Station,OR,45.54444,-121.61666,451.1,US/Pacific,11/1/1988,,m,0,agrimet_map,,,agrimet,pnro,PN
paru,UCC - Parowan; Utah Weather Station,UT,37.86226667,-112.8810667,1758.696,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
pcyo,Prairie City; Oregon AgriMet Weather Station,OR,44.44083,-118.62777,1143.61,US/Pacific,4/1/1989,,m,0,agrimet_map,,,agrimet,pnro,PN
pelu,Pelican Lake; Utah Weather Station,UT,40.17426,-109.66665,1467,US/Mountain,12/3/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
pici,Picabo; Idaho AgriMet Weather Station,ID,43.31166,-114.16583,1493.52,US/Mountain,5/1/1982,,m,0,agrimet_map,,,agrimet,pnro,PN
plvu,Pleasant Valley; Utah Weather Station,UT,40.1663,-110.09471,1612,US/Mountain,12/3/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
pmai,Parma; Idaho AgriMet Weather Station,ID,43.8,-116.93333,702.56,US/Mountain,3/1/1986,,m,0,agrimet_map,,,agrimet,pnro,PN
pngo,Pine Grove; Oregon AgriMet Weather Station,OR,45.65222,-121.50916,188.98,US/Pacific,11/1/1988,,m,0,agrimet_map,,,agrimet,pnro,PN
pobo,Powell Butte; Oregon AgriMet Weather Station,OR,44.24833,-120.94972,975.36,US/Pacific,9/21/1993,,m,0,agrimet_map,,,agrimet,pnro,PN
psfi,Post Falls; Idaho Weather Station,ID,47.713664,-116.970096,665,US/Pacific,11/18/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
psti,Preston; Idaho Weather Station,ID,42.10715,-111.89363,1335,,11/5/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
pvan,DRI - Paradise Valley; Nevada Weather Station,NV,41.185556,-117.660278,1341.12,US/Pacific,11/10/2010,,m,0,agrimet_map,,,agrimet,dri,PN
pwln,DRI - Pahranagat NWR; Nevada Weather Station,NV,37.245556,-115.106389,982.98,US/Pacific,7/10/2010,,m,0,agrimet_map,,,agrimet,dri,PN
rdbm,Round Butte; Montana AgriMet Weather Station,MT,47.53944,-114.28055,926.59,US/Mountain,3/1/1989,,m,0,agrimet_map,,,agrimet,pnro,PN
rdhu,UCC - Randolph; Utah Weather Station,UT,41.83266667,-111.0877167,1909.2672,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
rexi,Henrys Fork near Rexburg; ID,ID,43.82587015,-111.9050308,4806,US/Mountain,00:00.0,13056500,ft,0,Bill_KML,,,stream,usgs/pnro,PN
rgbi,Rigby; Idaho AgriMet Weather Station,ID,43.6772,-111.87922,1488,US/Mountain,3/13/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
rir,Ririe Dam and Lake near Ririe; ID,ID,43.5821394,-111.7428411,5119,US/Mountain,00:00.0,,ft,0,cma_google,,,reservoir,pnro,PN
riri,Willow Creek below Ririe Dam (comp from RIR),ID,43.5821394,-111.7428411,5119,US/Mountain,,0,ft,0,,,,stream,pnro,PN
robi,INL - Roberts;  Idaho Weather Station,ID,43.743517,-112.121117,1450.848,US/Mountain,,,m,0,agrimet_map,,,agrimet,noaa,PN
rogn,DRI - Rogers Spring; Nevada Weather Station,NV,36.478333,-116.330833,688.848,US/Pacific,9/10/2010,,m,0,agrimet_map,,,agrimet,dri,PN
rpti,Rupert; Idaho AgriMet Weather Station,ID,42.59555,-113.87388,1266.44,US/Mountain,3/1/1988,,m,0,agrimet_map,,,agrimet,pnro,PN
rrci,INL - Arco;  Idaho Weather Station,ID,43.62455,-113.2971,1627.3272,US/Mountain,,,m,0,agrimet_map,,,agrimet,noaa,PN
rrii,Ririe; Idaho AgriMet Weather Station,ID,43.610345,-111.700605,1547,US/Mountain,3/13/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
rthi,Rathdrum Prairie; Idaho AgriMet Weather Station,ID,47.8,-116.83333,673.61,US/Pacific,4/9/2008,,m,0,agrimet_map,,,agrimet,pnro,PN
rxgi,Rexburg; Idaho AgriMet Weather Station ,ID,43.85,-111.76666,1485.9,US/Mountain,6/1/1987,,m,0,agrimet_map,,,agrimet,pnro,PN
saly,Salt River above Reservoir near Etna; WY,WY,43.07963521,-111.0373464,5676,US/Mountain,00:00.0,13027500,ft,0,Bill_KML,,,stream,usgs/pnro,PN
sbmw,Seven Bays Marina; Washington AgriMet Weather Station,WA,47.85527,-118.34111,417.58,US/Pacific,4/16/2002,,m,0,agrimet_map,,,agrimet,pnro,PN
scpu,Scipio; Utah AgriMet Weather Station,UT,39.22009,-112.098476,1627,US/Mountain,3/13/2015,,m,0,agrimet_map,,,agrimet,pnro,PN
shli,Shelley; Idaho Weather Station,ID,43.43452,-112.14273,1417,US/Mountain,3/13/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
shyi,Snake River near Shelley; ID,ID,43.41305556,-112.135,4599,US/Mountain,00:00.0,13060000,ft,0,Bill_KML,,,stream,usgs/pnro,PN
sifi,Snake River near Idaho Falls; ID,ID,43.604722,-112.058611,4740,US/Mountain,00:00.0,13057155,ft,0,,,,stream,usgs,PN
sigm,Saint Ignatius; Montana AgriMet Weather Station,MT,47.32527,-114.08416,908.3,US/Mountain,4/1/1991,,m,0,agrimet_map,,,agrimet,pnro,PN
silw,Silcott Island; Washington AgriMet Weather Station,WA,46.41861,-117.18472,251.46,US/Pacific,4/19/2002,,m,0,agrimet_map,,,agrimet,pnro,PN
slwi,Silverwood WWTP Athol; Idaho Weather Station,ID,47.901142,-116.71243,712.3176,US/Pacific,6/26/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
smvn,DRI - Smith Valley; Nevada Weather Station,NV,38.751389,-119.335556,1488.948,US/Pacific,8/10/2010,,m,0,agrimet_map,,,agrimet,dri,PN
snai,Snake River at Blackfoot; ID,ID,43.19730611,-112.3693021,4490,US/Mountain,00:00.0,13062500,ft,0,Bill_KML,,,stream,usgs/pnro,PN
snkn,DRI - Snake Valley; Nevada Weather Station,NV,39.021111,-114.089722,1578.864,US/Pacific,8/10/2010,,m,0,agrimet_map,,,agrimet,dri,PN
snsu,UCC - Snowville South; Utah Weather Station,UT,41.86625,-112.72465,1466.6976,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
snwu,UCC - Snowville (West); Utah Weather Station,UT,41.98381667,-112.9119833,1354.2264,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
span,DRI - Truckee Meadows; Nevada Weather Station,NV,39.503056,-119.737778,1338.072,US/Pacific,5/10/2010,,m,0,agrimet_map,,,agrimet,dri,PN
spfu,UCC - Spanish Fork; Utah Weather Station,UT,40.0672,-111.6291167,1438.9608,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
spli,Spirit Lake; Washington Weather Station,ID,47.987552,-116.884978,756,US/Pacific,11/19/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
spvu,San Pete Valley; Utah AgriMet Weather Station,UT,39.485745,-111.537214,1711,US/Mountain,3/16/2015,,m,0,agrimet_map,,,agrimet,pnro,PN
ssvn,DRI - Sand Spring Valley; Nevada Weather Station,NV,37.646667,-115.7975,1466.088,US/Pacific,12/10/2010,,m,0,agrimet_map,,,agrimet,dri,PN
stvn,DRI - Steptoe Valley North; Nevada Weather Station,NV,40.084167,-114.651389,1784.604,US/Pacific,3/11/2011,,m,0,agrimet_map,,,agrimet,dri,PN
sugi,INL - Sugar City;  Idaho Weather Station,ID,43.896583,-111.737617,1491.996,US/Mountain,,,m,0,agrimet_map,,,agrimet,noaa,PN
sutu,Sutherland; Utah  AgriMet Weather Station,UT,39.45071,-112.63823,1451,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
swmn,DRI - Steptoe Valley WMA; Nevada Weather Station,NV,39.195556,-114.810278,1965.96,US/Pacific,3/11/2011,,m,0,agrimet_map,,,agrimet,dri,PN
tabi,INL - Taber;  Idaho Weather Station,ID,43.318683,-112.6918,1441.704,US/Mountain,,,m,0,agrimet_map,,,agrimet,noaa,PN
teai,Teton River near St. Anthony; ID,ID,43.92704859,-111.613803,4972,US/Mountain,00:00.0,13055000,ft,0,Bill_KML,,,stream,usgs/pnro,PN
teri,INL - Terreton;  Idaho Weather Station,ID,43.841683,-112.41825,1460.6016,US/Mountain,,,m,0,agrimet_map,,,agrimet,noaa,PN
tfgi,Twin Falls Fairgrounds; Filer Idaho,ID,42.568782,-114.601548,1147,US/Mountain,8/21/2013,,m,0,agrimet_map,,,agrimet,pnro,PN
trmu,UCC - Tremonton; Utah Weather Station,UT,41.72293333,-112.15375,1320.0888,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
trpu,Tropic; Utah AgriMet Weather Station,UT,37.627466,-112.046416,1893,US/Mountain,3/12/2015,,m,0,agrimet_map,,,agrimet,pnro,PN
trti,Terraton; Idaho AgriMet Weather Station,ID,43.8704,-112.26394,1478,US/Mountain,3/13/2014,,m,0,agrimet_map,,,agrimet,pnro,PN
twfi,Twin Falls (Kimberly) Idaho AgriMet Weather Station  7E,ID,42.54611,-114.34527,1194.82,US/Mountain,3/1/1990,,m,0,agrimet_map,,,agrimet,pnro,PN
vecu,UCC - Venice; Utah Weather Station,UT,38.8235,-112.000367,1598.3712,US/Mountain,,,m,0,agrimet_map,,,agrimet,ucc,PN
wod,Little Wood Dam and Reservoir near Carey; ID,ID,43.42528,-114.02723,5100,US/Mountain,00:00.0,,ft,0,cma_google,,,reservoir,pnro,PN
wodi,Little Wood River near Carey; ID,ID,43.38995741,-113.9996779,4991,US/Mountain,00:00.0,13148500,ft,0,Bill_KML,,,stream,usgs/pnro,PN
wrdo,Worden; Oregon AgriMet Weather Station,OR,42.0125,-121.7875,1243.58,US/Pacific,4/19/2000,,m,0,agrimet_map,,,agrimet,pnro,PN
alamoreservoir,Alamo Reservoir,AZ,34.2314,-113.6014,1100.00,US/Mountain,,,,0,,,,reservoir,,LC
allamericancanalnearimperialdam,All-American Canal near Imperial Dam,CA,32.8714,-114.4797,174.46,US/Pacific,,,,0,,,,diversion,,LC
basicmanagementinc,Basic Management Inc.,NV,36.0500,-114.8000,,US/Pacific,,,,0,,,,diversion,,LC
bbblc,Colorado River Below Big Bend,AZ,35.0917,-114.6328,488.40,US/Mountain,,,,0,,,,stream,,LC
biblc,Colorado River Below Interstate Bridge,AZ,33.6006,-114.5497,,US/Mountain,,,,0,,,,stream,,LC
bigbendwaterdistrict,Big Bend Water District,NV,35.1000,-114.6000,,US/Pacific,,,,0,,,,diversion,,LC
billwilliamsriveratlakehavasu,Bill Williams River at Lake Havasu,AZ,34.2308,-113.6081,507.00,US/Mountain,,,,0,,,,stream,,LC
bmplc,Colorado River Below McIntyre Park,AZ,33.5164,-114.5692,,US/Mountain,,,,0,,,,stream,,LC
bnblc,Colorado River Below Needles Bridge,CA,34.8181,-114.5908,,US/Pacific,,,,0,,,,stream,,LC
boblc,Colorado River Below Oxbow Bridge,AZ,33.3683,-114.7264,,US/Mountain,,,,0,,,,stream,,LC
bouldercanyonproject,Boulder Canyon Project,NV,36.0100,-114.7300,,US/Pacific,,,,0,,,,diversion,,LC
brookeconsolidatedwaterutilities,Brooke - Consolidated Water Utilities,AZ,34.3000,-114.1300,,US/Mountain,,,,0,,,,diversion,,LC
bullheadcity,Bullhead City,AZ,35.2000,-114.5700,,US/Mountain,,,,0,,,,diversion,,LC
camille,Camille; Alec Jr.,AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,diversion,,LC
cap,CAP Canal Export,AZ,34.2889,-114.1031,,US/Mountain,,,,0,,,,diversion,,LC
cibolanationalwildliferefuge,Cibola National Wildlife Refuge,AZ,33.3000,-114.6000,,US/Mountain,,,,0,,,,diversion,,LC
cibolavalleyirrigationdistrict,Cibola Valley Irrigation District,AZ,33.4000,-114.6000,,US/Mountain,,,,0,,,,diversion,,LC
cityofblythe,City of Blythe,CA,34.1000,-114.3000,,US/Pacific,,,,0,,,,diversion,,LC
cityofbouldercityathooverdam,City of Boulder City at Hoover Dam,NV,36.0100,-114.7300,,US/Pacific,,,,0,,,,diversion,,LC
cityofhendersonsaddleisland,City of Henderson - Saddle Island,NV,36.0500,-114.8000,,US/Pacific,,,,0,,,,diversion,,LC
cityofneedles,City of Needles,CA,34.7000,-114.5000,,US/Pacific,,,,0,,,,diversion,,LC
cityofnorthlasvegas,City of North Las Vegas,NV,36.0800,-114.8000,,US/Pacific,,,,0,,,,diversion,,LC
cityofwinterhaven,City of Winterhaven,CA,32.7500,-114.7500,,US/Pacific,,,,0,,,,diversion,,LC
cityofyuma,City of Yuma,AZ,32.8700,-114.4800,,US/Mountain,,,,0,,,,diversion,,LC
clc,Colorado River at Cibola Gage,AZ,33.2322,-114.6817,214.50,US/Mountain,,,,0,,,,stream,,LC
coachellavalleywaterdistrict,Coachella Valley Water District,CA,32.8700,-114.4800,,US/Pacific,,,,0,,,,diversion,,LC
cocopahindianreservation,Cocopah Indian Reservation,AZ,32.8700,-114.4800,,US/Mountain,,,,0,,,,diversion,,LC
coloradoriveraboveimperialdam,Colorado River above Imperial Dam,CA,32.8836,-114.4667,0.00,US/Pacific,,,,0,,,,stream,,LC
coloradoriveratleesferry,Colorado River at Lees Ferry,AZ,36.8647,-111.5875,3125.06,US/Mountain,,,,0,,,,stream,,LC
coloradoriverbelowdavisdam,Colorado River below Davis Dam,AZ,35.1914,-114.5714,,US/Mountain,,,,0,,,,stream,,LC
coloradoriverbelowhooverdam,Colorado River below Hoover Dam (USGS),NV,36.0144,-114.7381,,US/Pacific,,,,0,,,,stream,,LC
coloradoriverbelowlagunadam,Colorado River below Laguna Dam,AZ,32.8122,-114.5142,,US/Mountain,,,,0,,,,stream,,LC
coloradoriverbelowyumamaincanalwastewayusgs,Colorado River below Yuma Main Canal Wasteway - Yuma Gage - USGS,AZ,32.7317,-114.6319,101.99,US/Mountain,,,,0,,,,stream,,LC
coloradoriverindianreservationaz,Colorado River Indian Reservation; Arizona,AZ,34.1800,-114.2800,,US/Mountain,,,,0,,,,diversion,,LC
coloradoriverindianreservationca,Colorado River Indian Reservation; California,CA,34.8000,-114.5000,,US/Pacific,,,,0,,,,diversion,,LC
coloradoriverneargrandcanyon,Colorado River near Grand Canyon; AZ,AZ,36.1014,-112.0856,2444.40,US/Mountain,,,,0,,,,stream,,LC
cratdiamondcreek,Colorado River above Diamond Creek near Peach Spring; AZ,AZ,35.7736,-113.3628,,US/Mountain,,,,0,,,,stream,,LC
crirmaincanal,CRIR Main Canal,AZ,34.1678,-114.2758,,US/Mountain,,,,0,,,,diversion,,LC
ddmlc,Lake Mohave,AZ,35.2042,-114.5858,,US/Mountain,,,,0,,,,reservoir,,LC
desertlawnmemorial,Desert Lawn Memorial,AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,diversion,,LC
eastblythecountywaterdistrict,East Blythe County Water District,CA,33.8000,-114.3500,,US/Pacific,,,,0,,,,diversion,,LC
ehrenburgimprovementassociation,Ehrenburg Improvement Association,AZ,33.8000,-114.3000,,US/Mountain,,,,0,,,,diversion,,LC
fmtbs,Fort Mojave Tribe-Barrackman,AZ,34.8419,-114.6089,,US/Mountain,,,,0,,,,diversion,,LC
fmtc1,Fort Mojave Tribe-California 1,NV,34.9697,-114.6436,,US/Pacific,,,,0,,,,diversion,,LC
fmtc2n,Fort Mojave Tribe-California 2 (North),CA,34.9728,-114.6536,,US/Pacific,,,,0,,,,canal,,LC
fmtc2s,Fort Mojave Tribe-California 2 (South),CA,34.9728,-114.6536,,US/Pacific,,,,0,,,,canal,,LC
fmtc2w,Fort Mojave Tribe-California 2 (West),CA,34.9728,-114.6536,,US/Pacific,,,,0,,,,canal,,LC
fmtcs,Fort Mojave Tribe-Cimmaron,AZ,34.9464,-114.6442,,US/Mountain,,,,0,,,,diversion,,LC
fmtnc,Fort Mojave Tribe-North Casino,AZ,35.0303,-114.6336,,US/Mountain,,,,0,,,,diversion,,LC
fmtncnec,Fort Mojave Tribe-North Casino (North Event Center),AZ,35.0303,-114.6336,,US/Mountain,,,,0,,,,diversion,,LC
fmtnv,Fort Mojave Tribe-Nevada,CA,35.0594,-114.6267,,US/Pacific,,,,0,,,,diversion,,LC
fmtrsftmve,Fort Mojave Tribe-Refuge (Fort Mojave Tribe),CA,34.8572,-114.5769,,US/Pacific,,,,0,,,,diversion,,LC
fmtrsvdslc,Fort Mojave Tribe-Refuge (Vanderslice Farms),CA,34.8572,-114.5769,,US/Pacific,,,,0,,,,diversion,,LC
fmtsc,Fort Mojave Tribe-South Casino,AZ,34.9878,-114.6228,,US/Mountain,,,,0,,,,diversion,,LC
fmtws,Fort Mojave Tribe-Willow,AZ,34.9200,-114.6258,,US/Mountain,,,,0,,,,diversion,,LC
fortmojaveindianreservationaz,Fort Mojave Indian Reservation (AZ),AZ,35.0000,-114.7000,,US/Mountain,,,,0,,,,diversion,,LC
fortmojaveindianreservationca,Fort Mojave Indian Reservation (CA),CA,34.9000,-114.7000,,US/Pacific,,,,0,,,,diversion,,LC
fortyumaindianreservation,Fort Yuma Indian Reservation; CA,CA,32.8700,-114.4800,,US/Pacific,,,,0,,,,diversion,,LC
fwsfd,U.S. Fish and Wildlife Service Topock Refuge-Farm Ditch,AZ,34.7864,-114.5708,,US/Mountain,,,,0,,,,canal,,LC
fwsic,U.S. Fish and Wildlife Service Topock Refuge-Inlet Canal,AZ,34.8339,-114.5372,,US/Mountain,,,,0,,,,diversion,,LC
fwssd,U.S. Fish and Wildlife Service Topock Refuge-South Dike,AZ,34.7369,-114.4850,,US/Mountain,,,,0,,,,stream,,LC
gialgravitymaincanal,Gial Gravity Main Canal,AZ,32.8761,-114.4550,,US/Mountain,,,,0,,,,canal,,LC
gilagravitymaincanalatimperialdam,Gila Gravity Main Canal at Imperial Dam,AZ,32.8761,-114.4550,179.50,US/Mountain,,,,0,,,,diversion,,LC
gilamonsterfarms,Gila Monster Farms,AZ,32.8800,-114.4600,,US/Mountain,,,,0,,,,diversion,,LC
gilariver@64eastdateland,Gila River @ 64 East - Dateland,AZ,32.8822,-113.5406,377.60,US/Mountain,,,,0,,,,stream,,LC
gilariveratdome,Gila River at Dome,AZ,32.7611,-114.4197,156.10,US/Mountain,,,,0,,,,stream,,LC
gilariveratpaintedrock,Gila River at Painted Rock,AZ,33.0750,-113.0139,524.90,US/Mountain,,,,0,,,,stream,,LC
goldenshoreswaterconservationdistrict,Golden Shores Water Conservation District,AZ,34.6000,-114.5800,,US/Mountain,,,,0,,,,diversion,,LC
gwwlc,CRIR Return Gardner Wasteway,AZ,34.0061,-114.4222,347.30,US/Mountain,,,,0,,,,canal,,LC
havasunationalwildliferefuge,Havasu National Wildlife Refuge,AZ,34.5000,-114.5800,,US/Mountain,,,,0,,,,diversion,,LC
hdmlc,Lake Mead,NV,36.0153,-114.7378,,US/Pacific,,,,0,,,,reservoir,,LC
hrlc,Headgate Rock - CRIR Canal,AZ,34.1681,-114.2764,364.40,US/Mountain,,,,0,,,,canal,,LC
iidpluscoachella,Imperial Irrigation District + Coachella Valley Water District,CA,32.8700,-114.4800,180.88,US/Pacific,,,,0,,,,diversion,,LC
imperialirrigationdistrict,Imperial Irrigation District,CA,32.8700,-114.4800,180.88,US/Pacific,,,,0,,,,diversion,,LC
imperialnationalwildliferefuge,Imperial National Wildlife Refuge,AZ,33.0000,-114.4000,,US/Mountain,,,,0,,,,diversion,,LC
imperialreservoir,Imperial Reservoir,AZ,32.8836,-114.4667,180.88,US/Mountain,,,,0,,,,reservoir,,LC
lakehavasucityirrigationanddrainage,Lake Havasu City - Irrigation and Drainage,AZ,34.2000,-114.3000,,US/Mountain,,,,0,,,,diversion,,LC
lasvegasvalleywaterdistrict,Las Vegas Valley Water District,NV,36.0500,-114.8000,,US/Pacific,,,,0,,,,diversion,,LC
lasvegaswashbouldercity,Las Vegas Wash (Boulder City),NV,36.1000,-114.9400,,US/Pacific,,,,0,,,,canal,,LC
lasvegaswashpabcordhenderson,Las Vegas Wash (Pabco Rd - Henderson),NV,35.0903,-115.0086,1540.00,US/Pacific,,,,0,,,,canal,,LC
littlecoloradoriverabvmouthnrdesertview,Little Colorado River Abv Mouth NR Desert View; AZ,AZ,36.1953,-111.7764,,US/Mountain,,,,0,,,,stream,,LC
littlecoloradorivernearcameron,Little Colorado River Near Cameron; Az,AZ,35.9264,-111.5667,,US/Mountain,,,,0,,,,stream,,LC
lmnracottonwood,Lake Mead National Recreation Area; NV. Lake Mohave / Cottonwood,NV,35.4000,-114.7500,,US/Pacific,,,,0,,,,diversion,,LC
lmnralkmead,Lake Mead National Recreation Area; NV.  Lake Mead,NV,36.0500,-114.8000,,US/Pacific,,,,0,,,,diversion,,LC
