network,station id,start_date,end_date, lat,lon,elev,element,state,county,basin,site_name,site_info_link,cdbs_id,shef_id,gmt_offset,
snotel,494,1980-10-01,2100-01-01,  44.76,-118.31,   5410,Snow Water Equivalent,OR,Baker,North Fork John Day,GOLD CENTER,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=494,18E08S  ,GLDO3,8.0,
snotel,504,1978-10-01,2100-01-01,  45.62,-121.70,   3310,Snow Water Equivalent,OR,Hood River,Middle Columbia-Hood,GREENPOINT,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=504,21D01S  ,GRPO3,8.0,
snotel,523,1978-10-01,2100-01-01,  45.70,-118.11,   4920,Snow Water Equivalent,OR,Umatilla,Umatilla,HIGH RIDGE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=523,18D19S  ,HIRO3,8.0,
snotel,526,1978-10-01,2100-01-01,  44.42,-121.86,   4790,Snow Water Equivalent,OR,Linn,North Santiam,HOGG PASS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=526,21E06S  ,HOPO3,8.0,
snotel,529,1980-10-01,2100-01-01,  43.67,-122.57,   4930,Snow Water Equivalent,OR,Lane,Coast Fork Willamette,HOLLAND MEADOWS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=529,22F42S  ,HLMO3,8.0,
snotel,545,1978-10-01,2100-01-01,  43.80,-121.95,   5540,Snow Water Equivalent,OR,Deschutes,Upper Deschutes,IRISH TAYLOR,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=545,21F21S  ,BEDO3,8.0,
snotel,552,1978-10-01,2100-01-01,  44.39,-122.17,   3520,Snow Water Equivalent,OR,Linn,South Santiam,JUMP OFF JOE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=552,22E07S  ,JOJO3,8.0,
snotel,558,1980-10-01,2100-01-01,  42.72,-123.20,   4340,Snow Water Equivalent,OR,Gilliam,South Umpqua,KING MOUNTAIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=558,23G09S  ,KIMO3,8.0,
snotel,563,1978-10-01,2100-01-01,  44.21,-118.64,   5240,Snow Water Equivalent,OR,Grant,Upper Malheur,LAKE CREEK R.S.,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=563,18E18S  ,LKCO3,8.0,
snotel,584,1978-10-01,2100-01-01,  44.61,-122.23,   4020,Snow Water Equivalent,OR,Linn,North Santiam,LITTLE MEADOWS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=584,22E09S  ,LMDO3,8.0,
snotel,605,1978-10-01,2100-01-01,  45.27,-118.85,   4970,Snow Water Equivalent,OR,Umatilla,Umatilla,LUCKY STRIKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=605,18D06S  ,LUKO3,8.0,
snotel,608,1980-10-01,2100-01-01,  45.11,-119.50,   5150,Snow Water Equivalent,OR,Morrow,North Fork John Day,MADISON BUTTE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=608,19D03S  ,MDBO3,8.0,
snotel,614,1980-10-01,2100-01-01,  44.59,-121.97,   2590,Snow Water Equivalent,OR,Linn,North Santiam,MARION FORKS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=614,21E04S  ,MRFO3,8.0,
snotel,619,1980-10-01,2100-01-01,  44.21,-121.87,   4770,Snow Water Equivalent,OR,Lane,Mckenzie,MCKENZIE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=619,21E07S  ,MKZO3,8.0,
snotel,1079,2007-09-19,2100-01-01,  45.98,-117.95,   5580,Snow Water Equivalent,OR,Wallowa,Walla Walla,MILK SHAKES,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1079,17D20S  ,MLKO3,8.0,
snotel,1084,2006-09-22,2100-01-01,  45.25,-123.28,    420,Snow Water Equivalent,OR,Yamhill,Yamhill,MILLER WOODS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1084,23D03S  ,MWDO3,8.0,
snotel,647,1980-10-01,2100-01-01,  45.27,-117.69,   5760,Snow Water Equivalent,OR,Union,Upper Grande Ronde,MOSS SPRINGS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=647,17D06S  ,MOSO3,8.0,
snotel,651,1980-10-01,2100-01-01,  45.32,-121.72,   5370,Snow Water Equivalent,OR,Clackamas,Lower Columbia-Sandy,MT HOOD TEST SITE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=651,21D08S  ,MTHO3,8.0,
snotel,653,1980-10-01,2100-01-01,  45.27,-117.17,   7910,Snow Water Equivalent,OR,Wallowa,Wallowa,MT. HOWARD,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=653,17D18S  ,MHWO3,8.0,
snotel,655,1978-10-01,2100-01-01,  45.25,-121.74,   4070,Snow Water Equivalent,OR,Clackamas,Lower Columbia-Sandy,MUD RIDGE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=655,21D35S  ,MUDO3,8.0,
snotel,660,1980-10-01,2100-01-01,  43.51,-121.98,   4910,Snow Water Equivalent,OR,Klamath,Little Deschutes,NEW CRESCENT LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=660,21F10S  ,NCLO3,8.0,
snotel,666,1978-10-01,2100-01-01,  45.55,-122.00,   3060,Snow Water Equivalent,OR,Multnomah,Lower Columbia-Sandy,NORTH FORK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=666,22D02S  ,NFRO3,8.0,
snotel,671,1980-10-01,2100-01-01,  44.43,-120.33,   5430,Snow Water Equivalent,OR,Crook,Lower Crooked,OCHOCO MEADOWS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=671,20E02S  ,OCMO3,8.0,
snotel,687,1980-10-01,2100-01-01,  45.04,-121.93,   3420,Snow Water Equivalent,OR,Clackamas,Clackamas,PEAVINE RIDGE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=687,21D14S  ,PVRO3,8.0,
snotel,706,1980-10-01,2100-01-01,  42.32,-120.83,   5720,Snow Water Equivalent,OR,Lake,Goose Lake,QUARTZ MOUNTAIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=706,20G06S  ,QRMO3,8.0,
snotel,710,1980-10-01,2100-01-01,  43.66,-122.21,   2680,Snow Water Equivalent,OR,Lane,Middle Fork Willamette,RAILROAD OVERPASS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=710,22F05S  ,RROO3,8.0,
snotel,712,1978-10-01,2100-01-01,  45.46,-121.70,   4410,Snow Water Equivalent,OR,Hood River,Middle Columbia-Hood,RED HILL,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=712,21D04S  ,REDO3,8.0,
snotel,719,1980-10-01,2100-01-01,  43.90,-122.03,   4950,Snow Water Equivalent,OR,Lane,Mckenzie,ROARING RIVER,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=719,22F43S  ,RORO3,8.0,
snotel,721,1980-10-01,2100-01-01,  44.01,-118.84,   5290,Snow Water Equivalent,OR,Grant,Silvies,ROCK SPRINGS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=721,18F01S  ,RCSO3,8.0,
snotel,726,1978-10-01,2100-01-01,  45.54,-123.37,   3110,Snow Water Equivalent,OR,Washington,Tualatin,SADDLE MOUNTAIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=726,23D01S  ,SDMO3,8.0,
snotel,729,1980-10-01,2100-01-01,  43.61,-122.12,   4220,Snow Water Equivalent,OR,Lane,Middle Fork Willamette,SALT CREEK FALLS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=729,22F04S  ,SCFO3,8.0,
snotel,733,1978-10-01,2100-01-01,  44.44,-121.95,   3740,Snow Water Equivalent,OR,Linn,North Santiam,SANTIAM JCT.,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=733,21E05S  ,SAJO3,8.0,
snotel,736,1980-10-01,2100-01-01,  45.00,-117.17,   5400,Snow Water Equivalent,OR,Baker,Brownlee Reservoir,SCHNEIDER MEADOWS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=736,17D08S  ,SCHO3,8.0,
snotel,743,1980-10-01,2100-01-01,  45.53,-123.30,   2060,Snow Water Equivalent,OR,Washington,Tualatin,SEINE CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=743,23D02S  ,SECO3,8.0,
snotel,745,1980-10-01,2100-01-01,  42.70,-122.14,   5700,Snow Water Equivalent,OR,Klamath,Upper Klamath Lake,SEVENMILE MARSH,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=745,22G33S  ,SVMO3,8.0,
snotel,756,1980-10-01,2100-01-01,  42.96,-121.18,   5740,Snow Water Equivalent,OR,Lake,Summer Lake,SILVER CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=756,21F12S  ,SVCO3,8.0,
snotel,759,1979-10-01,2100-01-01,  42.75,-118.69,   6990,Snow Water Equivalent,OR,Harney,Donner und Blitzen,SILVIES,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=759,18G01S  ,SLVO3,8.0,
snotel,767,1978-10-01,2100-01-01,  43.95,-119.54,   6230,Snow Water Equivalent,OR,Harney,Silver,SNOW MOUNTAIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=767,19F01S  ,SNWO3,8.0,
snotel,925,1997-09-18,2100-01-01,  45.45,-122.03,   2690,Snow Water Equivalent,OR,Clackamas,Lower Columbia-Sandy,SOUTH FORK BULL RUN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=925,22D03S  ,SFBO3,8.0,
snotel,789,1980-10-01,2100-01-01,  44.26,-119.02,   5250,Snow Water Equivalent,OR,Grant,Silvies,STARR RIDGE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=789,19E07S  ,STRO3,8.0,
snotel,794,1980-10-01,2100-01-01,  42.13,-120.84,   5770,Snow Water Equivalent,OR,Lake,Goose Lake,STRAWBERRY,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=794,20G09S  ,STWO3,8.0,
snotel,800,1978-10-01,2100-01-01,  42.70,-120.80,   7080,Snow Water Equivalent,OR,Lake,Sprague,SUMMER RIM,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=800,20G02S  ,SMRO3,8.0,
snotel,801,1978-10-01,2100-01-01,  43.45,-122.14,   5610,Snow Water Equivalent,OR,Klamath,Little Deschutes,SUMMIT LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=801,22F14S  ,SMLO3,8.0,
snotel,1078,2006-06-28,2100-01-01,  42.79,-121.98,   5400,Snow Water Equivalent,OR,Klamath,Upper Klamath Lake,SUN PASS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1078,21G17S  ,SSSO3,8.0,
snotel,1077,2006-10-17,2100-01-01,  42.41,-121.68,   6830,Snow Water Equivalent,OR,Klamath,Lost,SWAN LAKE MTN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1077,21G16S  ,SWNO3,8.0,
snotel,810,1978-10-01,2100-01-01,  42.69,-121.43,   5030,Snow Water Equivalent,OR,Klamath,Williamson,TAYLOR BUTTE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=810,21G03S  ,TYBO3,8.0,
snotel,812,1979-10-01,2100-01-01,  45.08,-117.55,   5740,Snow Water Equivalent,OR,Baker,Powder,TAYLOR GREEN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=812,17D07S  ,TYLO3,8.0,
snotel,815,1980-10-01,2100-01-01,  44.14,-121.64,   5690,Snow Water Equivalent,OR,Deschutes,Upper Deschutes,THREE CREEKS MEADOW,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=815,21E13S  ,TCMO3,8.0,
snotel,821,1980-10-01,2100-01-01,  44.66,-118.43,   5150,Snow Water Equivalent,OR,Baker,Middle Fork John Day,TIPTON,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=821,18E09S  ,TIPO3,8.0,
snotel,1044,2003-10-01,2100-01-01,  43.23,-122.43,   3240,Snow Water Equivalent,OR,Douglas,North Umpqua,TOKETEE AIRSTRIP,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1044,22F45S  ,TOKO3,8.0,
snotel,873,1978-10-01,2100-01-01,  45.07,-118.15,   5630,Snow Water Equivalent,OR,Union,Powder,WOLF CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=873,18D21S  ,WFCO3,8.0,
snotel,354,1989-10-01,2100-01-01,  44.11,-103.98,   6890,Snow Water Equivalent,SD,Pennington,Rapid,BLIND PARK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=354,03E03S  ,BLPS2,8.0,
snotel,920,1996-08-09,2100-01-01,  44.21,-103.79,   6130,Snow Water Equivalent,SD,Lawrence,Rapid,NORTH RAPID CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=920,03E05S  ,NRPS2,8.0,
snotel,907,1994-09-16,2100-01-01,  37.52,-112.27,   8900,Snow Water Equivalent,UT,Kane,East Fork Sevier,AGUA CANYON,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=907,12M26S  ,AGUU1,8.0,
snotel,992,2010-10-18,2100-01-01,  40.89,-110.83,   8500,Snow Water Equivalent,UT,Summit,Upper Bear,BEAR RIVER RS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=992,10J17S  ,     ,8.0,
snotel,329,1979-10-01,2100-01-01,  39.14,-111.56,   7970,Snow Water Equivalent,UT,Sanpete,San Pitch,BEAVER DAMS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=329,11K13S  ,BVDU1,8.0,
snotel,330,1978-10-01,2100-01-01,  40.61,-111.10,   8280,Snow Water Equivalent,UT,Wasatch,Provo,BEAVER DIVIDE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=330,11J46S  ,NWZU1,8.0,
snotel,332,1978-10-01,2100-01-01,  41.38,-111.94,   8000,Snow Water Equivalent,UT,Weber,Lower Weber,BEN LOMOND PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=332,11H08S  ,BLPU1,8.0,
snotel,333,1979-10-01,2100-01-01,  41.38,-111.92,   5829,Snow Water Equivalent,UT,Weber,Lower Weber,BEN LOMOND TRAIL,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=333,11H30S  ,BLTU1,8.0,
snotel,339,1978-10-01,2100-01-01,  38.30,-112.36,  10349,Snow Water Equivalent,UT,Piute,Beaver Bottoms-Upper Beaver,BIG FLAT,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=339,12L07S  ,BGFU1,8.0,
snotel,348,1979-10-01,2100-01-01,  38.68,-111.60,   9462,Snow Water Equivalent,UT,Sevier,Fremont,BLACK FLAT-U.M. CK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=348,11L04S  ,BFTU1,8.0,
snotel,1162,2010-10-22,2100-01-01,  40.96,-110.58,   8870,Snow Water Equivalent,UT,Summit,Blacks Fork,BLACKS FORK JCT,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1162,10J22S  ,     ,8.0,
snotel,364,1978-10-01,2100-01-01,  38.51,-112.02,   9828,Snow Water Equivalent,UT,Sevier,East Fork Sevier,BOX CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=364,12L04S  ,BXCU1,8.0,
snotel,366,1985-10-01,2100-01-01,  40.60,-111.58,   8750,Snow Water Equivalent,UT,Salt Lake,Jordan,BRIGHTON,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=366,11J57S  ,BRIU1,8.0,
snotel,368,1978-10-01,2100-01-01,  40.58,-110.59,  10600,Snow Water Equivalent,UT,Duchesne,Duchesne,BROWN DUCK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=368,10J30S  ,BNDU1,8.0,
snotel,371,1978-10-01,2100-01-01,  39.13,-111.44,   9430,Snow Water Equivalent,UT,Sanpete,San Rafael,BUCK FLAT,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=371,11K31S  ,BUFU1,8.0,
snotel,374,1978-10-01,2100-01-01,  41.68,-111.42,   7950,Snow Water Equivalent,UT,Rich,Little Bear-Logan,BUG LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=374,11H37S  ,BULU1,8.0,
snotel,1135,2009-06-24,2100-01-01,  40.98,-110.85,   8000,Snow Water Equivalent,UT,Summit,Upper Bear,BURTS MILLER RANCH,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1135,10J06S  ,MRHU1,8.0,
snotel,383,1985-10-01,2100-01-01,  37.81,-109.49,   8968,Snow Water Equivalent,UT,San Juan,Montezuma,CAMP JACKSON,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=383,09M02S  ,CJSU1,8.0,
snotel,1039,2002-10-17,2100-01-01,  40.28,-111.61,   7702,Snow Water Equivalent,UT,Utah,Provo,CASCADE MOUNTAIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1039,11J70S  ,CAMU1,8.0,
snotel,390,1979-10-01,2100-01-01,  37.66,-112.74,   9580,Snow Water Equivalent,UT,Iron,Upper Sevier,CASTLE VALLEY,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=390,12M13S  ,CVYU1,8.0,
snotel,392,1978-10-01,2100-01-01,  40.85,-111.05,   8993,Snow Water Equivalent,UT,Summit,Upper Weber,CHALK CREEK #1,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=392,11J01S  ,CHCU1,8.0,
snotel,393,1978-10-01,2100-01-01,  40.89,-111.07,   8158,Snow Water Equivalent,UT,Summit,Upper Weber,CHALK CREEK #2,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=393,11J02S  ,CCKU1,8.0,
snotel,396,1979-10-01,2100-01-01,  40.77,-110.01,  10592,Snow Water Equivalent,UT,Duchesne,Duchesne,CHEPETA,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=396,10J43S  ,CWHU1,8.0,
snotel,983,2000-06-26,2100-01-01,  37.97,-111.83,  10049,Snow Water Equivalent,UT,Garfield,East Fork Sevier,CLAYTON SPRINGS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=983,11M06S  ,CSPU1,8.0,
snotel,399,1978-10-01,2100-01-01,  39.87,-111.28,   8908,Snow Water Equivalent,UT,Utah,Spanish Fork,CLEAR CREEK #1,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=399,11K21S  ,CLCU1,8.0,
snotel,400,1978-10-01,2100-01-01,  39.89,-111.25,   7659,Snow Water Equivalent,UT,Utah,Spanish Fork,CLEAR CREEK #2,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=400,11K22S  ,CRKU1,8.0,
snotel,432,1978-10-01,2100-01-01,  40.36,-111.09,   8000,Snow Water Equivalent,UT,Wasatch,Strawberry,CURRANT CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=432,11J32S  ,CUCU1,8.0,
snotel,435,1978-10-01,2100-01-01,  40.29,-111.26,   8037,Snow Water Equivalent,UT,Wasatch,Strawberry,DANIELS-STRAWBERRY,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=435,11J23S  ,DSTU1,8.0,
snotel,444,1978-10-01,2100-01-01,  39.05,-111.47,   9182,Snow Water Equivalent,UT,Sanpete,Muddy,DILL'S CAMP,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=444,11K15S  ,DCPU1,8.0,
snotel,452,1985-10-01,2100-01-01,  38.21,-111.48,   9800,Snow Water Equivalent,UT,Sevier,Fremont,DONKEY RESERVOIR,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=452,11L05S  ,DRSU1,8.0,
snotel,455,1978-10-01,2100-01-01,  41.41,-111.54,   8350,Snow Water Equivalent,UT,Weber,Little Bear-Logan,DRY BREAD POND,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=455,11H55S  ,DBPU1,8.0,
snotel,906,1994-08-30,2100-01-01,  40.57,-112.17,   7093,Snow Water Equivalent,UT,Salt Lake,Jordan,DRY FORK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=906,12J09S  ,DRFU1,8.0,
snotel,461,1985-10-01,2100-01-01,  39.31,-109.53,   8301,Snow Water Equivalent,UT,Grand,Westwater Canyon,EAST WILLOW CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=461,09K01S  ,EWCU1,8.0,
snotel,1163,2010-10-21,2100-01-01,  40.88,-110.54,   9308,Snow Water Equivalent,UT,Summit,Blacks Fork,EF BLACKS FORK GS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1163,10J21S  ,     ,8.0,
snotel,474,1978-10-01,2100-01-01,  40.97,-111.81,   8000,Snow Water Equivalent,UT,Davis,Upper Weber,FARMINGTON,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=474,11J11S  ,FMNU1,8.0,
snotel,1054,2003-11-20,2100-01-01,  40.99,-111.82,   6779,Snow Water Equivalent,UT,Davis,Lower Weber,FARMINGTON LOWER,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1054,11J12S  ,FARU1,8.0,
snotel,475,1979-10-01,2100-01-01,  38.77,-111.68,   9682,Snow Water Equivalent,UT,Sevier,Middle Sevier,FARNSWORTH LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=475,11L01S  ,FRLU1,8.0,
snotel,1149,2010-08-23,2100-01-01,  38.51,-111.77,   8818,Snow Water Equivalent,UT,Sevier,Middle Sevier,FISH LAKE UTAH,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1149,11L03S  ,     ,8.0,
snotel,481,1979-10-01,2100-01-01,  40.72,-110.47,  10940,Snow Water Equivalent,UT,Duchesne,Duchesne,FIVE POINTS LAKE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=481,10J26S  ,FPLU1,8.0,
snotel,1114,2009-07-28,2100-01-01,  41.92,-111.47,   7600,Snow Water Equivalent,UT,Cache,Little Bear-Logan,GARDEN CITY SUMMIT,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1114,11H07S  ,GDSU1,8.0,
snotel,1066,2004-08-26,2100-01-01,  37.40,-113.46,   8322,Snow Water Equivalent,UT,Washington,Upper Virgin,GARDNER PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1066,13M07S  ,GAPU1,8.0,
snotel,1151,2010-08-11,2100-01-01,  41.92,-113.41,   8994,Snow Water Equivalent,UT,Box Elder,Raft,GEORGE CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1151,13H05S  ,     ,8.0,
snotel,495,1978-10-01,2100-01-01,  38.80,-111.68,   7950,Snow Water Equivalent,UT,Sevier,Middle Sevier,GOOSEBERRY R.S.,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=495,11L12S  ,GOOU1,8.0,
snotel,1065,2004-08-26,2100-01-01,  37.50,-113.94,   6763,Snow Water Equivalent,UT,Washington,Upper Virgin,GUTZ PEAK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1065,13M06S  ,GTZU1,8.0,
snotel,896,1993-10-01,2100-01-01,  40.87,-111.72,   7250,Snow Water Equivalent,UT,Morgan,Lower Weber,HARDSCRABBLE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=896,11J37S  ,HARU1,8.0,
snotel,514,1978-10-01,2100-01-01,  37.49,-112.58,   7787,Snow Water Equivalent,UT,Kane,Upper Sevier,HARRIS FLAT,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=514,12M05S  ,HRSU1,8.0,
snotel,517,1978-10-01,2100-01-01,  40.80,-110.88,   9212,Snow Water Equivalent,UT,Summit,Upper Bear,HAYDEN FORK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=517,10J44S  ,HFKU1,8.0,
snotel,521,1984-10-01,2100-01-01,  40.95,-110.48,   9519,Snow Water Equivalent,UT,Summit,Blacks Fork,HEWINTA,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=521,10J04S  ,HEWU1,8.0,
snotel,522,1984-10-01,2100-01-01,  40.91,-109.96,   9145,Snow Water Equivalent,UT,Daggett,Upper Green-Flaming Gorge Reservoir,HICKERSON PARK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=522,09J08S  ,HPSU1,8.0,
snotel,528,1984-10-01,2100-01-01,  40.92,-110.19,   9150,Snow Water Equivalent,UT,Summit,Upper Green-Flaming Gorge Reservoir,HOLE-IN-ROCK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=528,10J01S  ,HIRU1,8.0,
snotel,533,1978-10-01,2100-01-01,  41.31,-111.45,   8160,Snow Water Equivalent,UT,Morgan,Upper Weber,HORSE RIDGE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=533,11H21S  ,HRGU1,8.0,
snotel,543,1978-10-01,2100-01-01,  39.89,-110.75,   9175,Snow Water Equivalent,UT,Duchesne,Strawberry,INDIAN CANYON,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=543,10K01S  ,ICYU1,8.0,
snotel,1099,2007-09-20,2100-01-01,  38.07,-112.17,   9749,Snow Water Equivalent,UT,Garfield,East Fork Sevier,JONES CORRAL,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1099,12L20S  ,JCRU1,8.0,
snotel,1145,2010-06-17,2100-01-01,  41.25,-111.41,   7400,Snow Water Equivalent,UT,Morgan,Upper Weber,KILFOIL CREEK,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1145,11H31S  ,     ,8.0,
snotel,557,1979-10-01,2100-01-01,  38.48,-112.39,   9129,Snow Water Equivalent,UT,Piute,Middle Sevier,KIMBERLY MINE,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=557,12L06S  ,KMNU1,8.0,
snotel,559,1978-10-01,2100-01-01,  40.72,-109.54,   8724,Snow Water Equivalent,UT,Uintah,Ashley-Brush,KING'S CABIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=559,09J01S  ,KGCU1,8.0,
snotel,1115,2009-06-10,2100-01-01,  41.97,-111.60,   7400,Snow Water Equivalent,UT,Cache,Little Bear-Logan,KLONDIKE NARROWS,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1115,11H01S  ,KDNU1,8.0,
snotel,561,1978-10-01,2100-01-01,  37.53,-113.05,   9206,Snow Water Equivalent,UT,Iron,Upper Virgin,KOLOB,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=561,13M05S  ,KLBU1,8.0,
snotel,566,1978-10-01,2100-01-01,  40.60,-110.43,  10415,Snow Water Equivalent,UT,Duchesne,Duchesne,LAKEFORK #1,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=566,10J10S  ,LKFU1,8.0,
snotel,1116,2009-08-11,2100-01-01,  40.55,-110.35,   8464,Snow Water Equivalent,UT,Duchesne,Duchesne,LAKEFORK #3,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=1116,10J12S  ,LFKU1,8.0,
snotel,567,1978-10-01,2100-01-01,  40.74,-110.62,  10966,Snow Water Equivalent,UT,Duchesne,Duchesne,LAKEFORK BASIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=567,10J25S  ,LBNU1,8.0,
snotel,572,1979-10-01,2100-01-01,  38.48,-109.27,   9560,Snow Water Equivalent,UT,Grand,Upper Colorado-Kane Springs,LASAL MOUNTAIN,http://www.wcc.nrcs.usda.gov/nwcc/site?sitenum=572,09L03S  ,LSMU1,8.0,
